well,rows,rmse_before,rmse_after,mae_before,mae_after
a4719920,5884.0,6.399783992620106,6.3997666165690505,5.04761314484249,5.0475977610485225
463c38f2,4460.0,6.364167418260985,6.364151923740432,5.321510842138309,5.321488630344526
b32e4903,5770.0,6.32407107161698,6.323995205373132,5.4098043554206106,5.409736925892215
059c8f24,6258.0,6.316441225231424,6.316407008237421,5.1004443538189514,5.100430653604211
02e7fe5a,5108.0,6.302570128767536,6.30084587649567,5.008146571043458,5.006559085464576
dafc88c3,5572.0,6.2886371359195,6.288666891695793,5.3891498059976355,5.389181732169415
4654e7de,5373.0,6.285142182371154,6.285173330545541,5.264486926601353,5.264545401341422
1a518997,4606.0,6.213364447964153,6.282279243086688,5.233692098314281,5.349489036432082
9283ae69,3371.0,6.253741957266277,6.253726752281058,5.10878063302718,5.1087313526052505
d4f60a28,4501.0,6.2394688766420705,6.239450189593585,4.800986242556464,4.8009352324556085
3690a146,4073.0,6.234798985628178,6.234955587089882,5.284765151309398,5.284810927772868
98177ced,4772.0,6.229596112204512,6.229579414136877,5.217421559957542,5.217390977529358
bd8f847e,4961.0,6.1369902197551855,6.136991387762912,5.086404918597151,5.086388664652431
7256229b,5415.0,6.121313416231586,6.121271241788973,4.88098426157777,4.880923720195252
7b2c7b3c,2584.0,6.112797018944922,6.112880091716673,4.104331254804833,4.104336813781524
044af7d1,4519.0,6.079315228282316,6.079314359289398,5.37366373622593,5.3736624869489376
f021b650,3739.0,6.064895838319151,6.064719113997119,4.93304737204999,4.932947810511255
84633df4,4972.0,6.032783118155427,6.032672852901456,5.585366368567784,5.585360902085646
357c12f9,4079.0,6.0299648120632865,6.0299709202701175,4.356680596673791,4.356687095145892
e748dd88,4812.0,6.025416925687279,6.025281790996391,4.387699976629929,4.3875401195653465
2be5c96a,4210.0,6.021424490457527,6.021462004888579,5.3729944485077645,5.37304282197321
89f36adf,5292.0,6.003329313500693,6.0033066118025085,5.25173879136028,5.251719377070184
aaeffccb,2712.0,6.002739135933411,6.002740131189785,5.2806592475159775,5.2807769033852745
f439a621,2821.0,5.985105308255883,5.984949677639524,5.092153744662546,5.091929003734813
1b82b665,3806.0,5.982725506285806,5.982817075988917,4.917420033791807,4.917512926191305
865033f8,3557.0,5.951207057554502,5.951231931460749,5.061960232042837,5.062010921727033
01982c1d,3941.0,5.949639205888811,5.949690601411897,5.470322302324255,5.470341880723288
05948241,3879.0,5.923665689568914,5.923531742444668,4.994735783728617,4.9946494055534485
5aa03df7,4871.0,5.909247356815505,5.909110329438887,4.195612680978565,4.195470220833541
fd710aea,4217.0,5.903523017097925,5.903570777439357,4.510763789957488,4.510802007297128
b38e3116,6211.0,5.901692549311669,5.901632241801926,3.863264863696553,3.8630932880393
9c8375f7,3674.0,5.88377090117546,5.883635241466872,4.71640324296993,4.716085221662224
19871e7f,5293.0,5.879957039303936,5.879879037793978,4.851762590513946,4.851524692426437
59f8b2e8,3747.0,5.873631036857773,5.873364159973106,4.824227578483884,4.824012555529764
204cc64b,4805.0,5.803296945289433,5.803325311461804,4.650928399587625,4.6509744023945405
1fdbba44,4911.0,5.798232754141337,5.7984240289296345,5.002732599120958,5.002913460918801
f0188a48,4170.0,5.782436738378429,5.78238168290781,4.9257738391206,4.925715800263564
f56d3ace,5432.0,5.780016361157143,5.780265078419221,4.5186973226739795,4.518930923865889
6ae68655,4204.0,5.759894925319543,5.759772277056508,5.253000916254387,5.252911817663444
b32902c0,3808.0,5.728383244293467,5.728353594223212,4.416641307187162,4.416814700885453
8648abae,4244.0,5.681176092062774,5.681168680405526,4.13646709104242,4.136463222539461
1285a37b,5597.0,5.68015169872534,5.680072224630303,5.258603943381232,5.258530115219161
2f19d536,3088.0,5.6673084445760304,5.6674321678028585,5.277522005644443,5.27769548539421
516088b7,6645.0,5.644742725543154,5.644823627218863,4.507640692612942,4.507702853543341
e46f4ef4,7195.0,5.552258178421481,5.552203810253522,4.372051020237498,4.372006177934894
72dd8501,5193.0,5.542696685917221,5.542667210409291,4.851297736370974,4.851274357737291
9b5b61c1,5532.0,5.539563273639961,5.539540913770946,4.7670195539003135,4.767006450619979
8bb9c1e6,4546.0,5.481937033533228,5.481815145141386,4.54209336798573,4.541973315887736
cb34231f,5609.0,5.472074522552179,5.471637340141218,4.570077441893275,4.5698505555994675
ae35f33a,4450.0,5.443376025579002,5.4432715103464995,4.111694373301261,4.1118462945169405
9f0c7bae,2542.0,5.40251787470675,5.401200332440541,4.545363553445537,4.543764957271067
9314ff13,2748.0,5.397064207052989,5.397084392792592,4.054749039071265,4.054737140200437
dd64382d,3124.0,5.381516805455684,5.381246578353011,4.35817467809898,4.358189471610071
71ccf778,2698.0,5.306576299624211,5.306540085620998,4.507347062380827,4.50733315001003
09ec2ca9,5885.0,5.304268434029195,5.304170696262648,3.9550736454738367,3.955013641135117
78a4a386,5119.0,5.288143801256587,5.288172732700078,4.629341650000738,4.629387453454554
06df5958,3509.0,5.285352827842314,5.285411375088023,4.435106722572361,4.435191527207934
ea41324e,5025.0,5.266452762581517,5.26586765854511,4.019823990759853,4.019328225300377
c9fedcf3,3517.0,5.25538905225312,5.255394208890178,4.406935715820739,4.406963962714818
24d8997e,3442.0,5.254914069057364,5.254875579966227,4.164415812366013,4.164386126368066
d217e0c5,3838.0,5.221611773073398,5.221619599539536,4.485949314933653,4.485938566765587
14ad5efb,5842.0,5.216803690374741,5.216707953450414,3.6658482759277016,3.6657556539379024
5542c301,3591.0,5.215140818440738,5.215166261125239,4.07283388639364,4.072880503413393
2d2d0c6b,5045.0,5.191651892695692,5.191633312342365,4.238782116051277,4.238765428655568
c07fd0cd,4191.0,5.129501478787317,5.12922751797243,3.816080389671222,3.815763443440274
29de15c8,3431.0,5.120655954940033,5.120609967980121,4.405262759460451,4.405193361510034
9dfff011,4319.0,5.11380472884269,5.1137220569442245,4.327092826227639,4.327008779520069
d50c649a,4873.0,5.09760531775687,5.097464015596097,3.963883626161937,3.9638094764404923
3d96d897,5659.0,5.060559505303348,5.060328565446062,3.9836486137710527,3.9833171055475916
08fecf00,5574.0,5.035660900827519,5.03536311369722,3.984261444723611,3.9840672537319612
1590af81,3799.0,5.005953553022655,5.005793392725366,4.270477025599143,4.270364113825315
28473855,4290.0,5.004041239537775,5.003942671225383,3.1826238702591536,3.182400189296303
7224331b,6063.0,4.940389762678447,4.940124565623658,4.137509272973218,4.137361510666743
999daf80,3564.0,4.915589951054596,4.915464572548552,3.9983219073153085,3.9981902861334033
65156b96,3221.0,4.877417175965462,4.877539328775098,3.508337308257345,3.5084547009467077
944f36b9,4630.0,4.868028955860103,4.868032038089128,4.039666856439608,4.039668523477019
5254b6db,3274.0,4.863363632173563,4.8633233229880135,4.423474978905043,4.4234141167377095
d07aed8f,2957.0,4.824313758300878,4.824365569664454,4.090810566036385,4.090854772012559
2ab29395,1852.0,4.813808898839745,4.813516878385051,4.285817359873718,4.285600459091845
10a1281a,5609.0,4.746775561665274,4.746945000180486,4.00942131398693,4.009490571129454
2f8e53c3,2594.0,4.690953276545989,4.690220568210937,3.354315270240879,3.3535928186354442
9c211c53,7265.0,4.6649494149599535,4.664975858675628,3.9216648480318086,3.9217139125725997
23b9beb0,7340.0,4.633192418271242,4.63311324290543,3.208710869613943,3.2086980078297453
fba7683c,407.0,4.600652446865689,4.599696292133227,4.204587030002697,4.203865269986377
811f52b3,4836.0,4.580006873942239,4.580026399365487,3.718360950778656,3.718376871962777
5cb483ac,3852.0,4.553775811331429,4.553707635210358,3.600436646122224,3.6003156199769633
398dce4b,3166.0,4.539222257931135,4.539347582106061,3.1183822892122754,3.118488373353139
be35c8f2,4226.0,4.530688285065772,4.5306340690380065,4.06112379430099,4.061117930792983
ebe69318,4976.0,4.514142656093943,4.5141338837657425,3.604674789941819,3.6046659850304903
96936c22,3346.0,4.502422004547708,4.502420135243237,3.4587935711943114,3.458801372207726
d40f61d5,4039.0,4.454769095916666,4.455049795501807,4.014383936475573,4.0147275223051375
dbee6c86,7369.0,4.445854705373544,4.445559771223106,3.7673078601897365,3.767137677054527
44441e54,4357.0,4.41847434675561,4.4181418294656245,3.5130338590196453,3.5125748808868593
82fcf37c,6014.0,4.394907581890635,4.3949128458518905,3.780313402461186,3.7803117089118388
4ddde4c1,4472.0,4.258680219456193,4.258605699711554,3.635559057314655,3.635498924412967
f2d4c8c9,6249.0,4.225202954662261,4.225148784844684,3.3343427539684978,3.33422338331312
2e29e833,5428.0,4.197487065876417,4.19688762098634,3.406448825787902,3.4061054744995163
4c3168cf,4334.0,4.013846992222328,4.01383990129668,3.4361656730983,3.4365786197636505
a15bc102,3236.0,3.9937204427247712,3.993710342936767,3.12838235566849,3.1284031728533446
d24ff243,5641.0,3.9310327749974143,3.9310062460629402,3.277612791905612,3.277613149827053
63559d57,4069.0,3.829095537786245,3.8290597896887304,3.207060963541159,3.207025586302813
d0a43760,4041.0,3.787112542857904,3.7871628440483094,3.294728912013101,3.294718523677251
153552f5,4695.0,3.7770418910483077,3.777000840448008,2.976241393615783,2.976226548138297
992ce078,2879.0,3.7632358503783214,3.763184837954428,2.8356613131481736,2.8356116924381807
373ef48b,3509.0,3.760332366648105,3.7603014559568853,2.8976241390808557,2.897633478278939
e161bd0c,2949.0,3.716697777825591,3.7166162887243366,3.066481841744884,3.0664598894352473
9e3e364d,4290.0,3.6811754482094012,3.6811097757820828,2.8709685097701287,2.8709150444957747
b7cdcecb,6168.0,3.6792877858042883,3.6792236936208953,2.837114172337371,2.837067925919297
be83e781,3221.0,3.6736943079987734,3.67357180030014,2.530631640436803,2.530617764021919
5bd25f59,4210.0,3.529423509617063,3.529472646063525,2.4803555029249513,2.480405108272046
eb934281,5971.0,3.4698824034747204,3.469811582990318,3.114765254142184,3.1146585135203395
bb2cdd83,3825.0,3.4274700256259836,3.427015369775378,2.669665717991635,2.66909456857817
dd168de0,3304.0,3.4091744079705104,3.409112908102861,2.4006011269495398,2.4005588132063695
39b51819,4231.0,3.386120351516798,3.385933898742653,3.223480870035976,3.2234566448826185
d273674e,3899.0,3.2273243271409195,3.227271226843348,2.533800737218518,2.5336824678787933
aee6393a,5865.0,3.1601728426766154,3.160127836107148,2.7720518926288182,2.771989351743264
13ce113d,2966.0,3.1585764136505734,3.158549610284919,2.6911930622368163,2.691182700537244
2b06ad65,4256.0,3.154826588792256,3.154866282525746,2.8481077322382844,2.848189217663114
a76db406,4672.0,3.064511182804957,3.0643201262590427,2.1931845636655534,2.192846444837985
61f27424,6220.0,2.884493897619168,2.883530348713254,2.185388565217473,2.1844347751647675
f16e25e3,4651.0,2.8542790292511837,2.8542342003250663,2.4038746523070293,2.4037539570377096
1f9afacb,5328.0,2.8218212574723776,2.821848055381292,2.0890753264253936,2.0890625995062617
fdfd57da,5236.0,2.7990009922013472,2.798533849000962,2.374423185403038,2.3740182738004054
8a9c8932,4663.0,2.7132416748779797,2.7134473039893363,1.9243752216292507,1.924637714290829
25fd32b3,2885.0,2.670577533701059,2.670668977329487,2.4518988260102836,2.4521514072652493
41fb0192,2973.0,2.563529775471509,2.5634242553148874,2.2429939093656874,2.24291392388493
da2d4d7c,2114.0,2.4863617512422005,2.4860537131821303,2.0288886289612598,2.028425936755783
653612bc,4605.0,2.4307724545536487,2.430665317833315,1.9525898910072172,1.952243757437382
347242c8,3595.0,2.3016004952389237,2.3014594049339387,1.659801238741114,1.659675375042943
283269ac,2626.0,2.1703238973813925,2.1701650090369453,1.9717857556648155,1.9719129193605183
404c4384,911.0,2.1246879256476445,2.124187221787303,1.9378601949707839,1.9375620431378688
b85f7b06,3803.0,2.0832412039291746,2.083135469784278,1.5791685276069922,1.5792624340723582
fb0904bd,3181.0,2.067739918497651,2.067698284899835,1.8225420326445316,1.822544707131736
511e1db0,3821.0,1.933729507205895,1.9336888560957144,1.6025017899745304,1.6024782656354821
89fdb2f2,2031.0,1.6209020131834688,1.6202602507244186,1.4537388301279919,1.4533633613071302
ed6436d6,2945.0,1.5077829233851354,1.5078716521619602,1.3369317995091783,1.3370777672478162
a9c9b150,3986.0,1.186213034677522,1.1859591478722769,0.9262867997476112,0.9260300249332178
