well,rows,known_rows,target_rows,target_md_span,target_tvt_span,target_gr_missing_rate,rmse,mae,bias,p95_abs_error,max_abs_error
e7d0c1de,6455,1744,4711,4710.0,17.070000000001528,0.03672256421142008,59.94703140741031,52.77603694014764,52.77603694014764,101.27500001009503,108.65000001062617
9d5e14d4,6565,1165,5400,5399.0,40.81999999999971,0.5618518518518518,59.43288164288189,52.70754444503361,52.70754444503361,88.97050000111976,91.49000000117849
53f23031,10200,1650,8550,8549.0,25.269999999998618,0.04105263157894737,59.428792403884536,50.88343391906248,-50.88343391906248,96.65100000176261,99.6600000017188
78a4a386,6246,1127,5119,5118.0,18.980000000001382,0.223481148661848,59.409402897548574,52.46849775458096,-52.43500683839006,96.37000000212193,98.9900000022335
96936c22,4997,1651,3346,3345.0,14.619999999998981,0.2023311416616856,59.40563055924931,50.41161685399782,-50.41161685399782,105.9024999962985,108.57999999610365
1e5e3573,7126,1646,5480,5479.0,29.76000000000022,0.5923357664233576,59.29493463949407,47.09135584057651,45.98034124207156,101.02050000224745,104.720000002304
bb337fa0,8216,1343,6873,6872.0,36.93000000000029,0.6688491197439255,59.133049231581396,49.1047722929384,46.258719622776525,102.03999999085245,105.31999999154687
b7fea9ef,5575,1709,3866,3865.0,18.30999999999949,0.1404552509053285,58.93560993584711,47.698445422886756,-47.69227884244499,106.19000000240385,114.28000000253087
125be846,8033,1523,6510,6509.0,27.039999999999054,0.27588325652841783,58.844082853925414,48.1450168984962,-48.133901691129346,108.5455000027533,111.69000000275082
b4d8dd4f,5909,1650,4259,4258.0,54.69999999999891,0.09673632308053534,58.522806293249765,43.67834468661374,-43.65958441428868,113.86300000912487,116.55000000944165
70925e23,8072,2125,5947,5946.0,26.81999999999971,0.11804271061039179,58.38243036352334,46.20025559234908,-46.01036825419989,101.0070000024667,110.18000000259781
24d8997e,5188,1746,3442,3441.0,18.909999999999854,0.14875072632190586,58.21923179231263,49.905029050871434,49.905029050871434,94.26899999619336,98.12999999599197
137d1e44,6313,1759,4554,4553.0,52.97999999999956,0.4857268335529205,58.051423612906774,51.85054677355955,51.850142733155636,98.13750000283214,108.34000000298147
1944513c,6599,1877,4722,4721.0,17.770000000000437,0.03748411689961881,57.84564705797064,51.24043413910831,-51.24043413910831,91.08800000195914,103.77000000206317
8b5be31b,7439,1767,5672,5671.0,32.04000000000087,0.599083215796897,57.73442289904277,46.397272568233504,-46.397272568233504,106.0590000022441,109.71000000230742
e85074c5,7236,1561,5675,5674.0,17.0099999999984,0.4437004405286344,57.603232325427854,46.531318057852324,46.253295150260996,99.69299999254581,108.10999999215346
204cc64b,6454,1649,4805,4804.0,26.210000000000946,0.3573361082206035,56.62970936930307,46.46310093327732,46.24282621936293,95.91799999369033,110.95999999335618
add9c322,5519,1587,3932,3931.0,22.670000000000073,0.5846897253306206,56.5774318342395,50.73915310002887,50.73915310002887,88.87449999493501,90.05999999475716
310c71a5,6988,1743,5245,5244.0,34.38999999999942,0.16244041944709248,56.08667111795705,46.110730215629665,46.110730215629665,103.17399999311057,119.11999999274849
8d92cb49,4839,1250,3589,3588.0,23.459999999999127,0.224575090554472,55.991810046569064,49.30779882766894,-49.30777653733736,85.39999999603351,86.08999999590196
c908edd0,6751,1458,5293,5292.0,31.780000000000655,0.048365766106177974,55.786498575025306,50.546567160519345,-50.545913466961544,80.89999999339925,86.85999999268279
5f75f796,7324,1762,5562,5561.0,21.950000000000728,0.5016181229773463,55.77612548245501,48.081747574029116,48.081747574029116,86.93950000230689,89.28000000242719
656a067b,4896,1845,3051,3050.0,39.61000000000058,0.20419534578826615,55.75692196528068,43.40416584565613,41.25674532762268,88.359999997052,89.36999999703949
72dd8501,6928,1735,5193,5192.0,18.029999999998836,0.5470826112073945,55.616633505654114,49.50661274906372,49.50661274906372,90.12800000215465,96.35000000226682
19137a89,7958,1691,6267,6266.0,40.98999999999796,0.057124621030796234,55.529941636684505,47.570681348102696,47.548153822974136,87.05400000236004,89.20000000234904
764072a5,4594,1645,2949,2948.0,14.579999999998108,0.6398779247202442,55.31802889111935,48.34252627837811,-48.34252627837811,82.653999996739,87.56999999656728
fa31da94,6681,1654,5027,5026.0,17.3700000000008,0.695046747563159,55.11804603076543,48.33964790243109,-48.33964790243109,91.90700000208616,98.98000000219508
9896fc0b,5109,1514,3595,3594.0,52.70999999999913,0.3972183588317107,54.675732040063664,44.21963004250766,44.20726842915712,110.80500000148966,115.39000000156739
ae0784a8,9171,1348,7823,7822.0,24.94000000000051,0.574715582257446,54.573838852488954,48.03897353330034,-48.03897353330034,93.44899998855034,96.1999999880536
2043abc5,8513,1555,6958,6957.0,32.61999999999898,0.6724633515377982,54.2177884631527,50.07862316833493,-50.07862316833493,89.86900000144112,98.26000000151544
8648abae,6086,1842,4244,4243.0,20.93000000000029,0.050188501413760606,54.20815780505613,46.92285815361142,-46.921778983018505,88.35700000175947,90.58000000185166
8902c3f6,6533,1574,4959,4958.0,21.329999999999927,0.4831619278080258,54.14388128192366,43.31325670604009,43.05415608093792,91.28100000205795,97.20000000216532
bf70b410,8000,1653,6347,6346.0,48.17999999999847,0.41988340948479597,53.89831522822536,44.00461319800793,44.00461319800793,99.45099999034846,109.00999998983934
42669188,6080,1798,4282,4281.0,37.75,0.0751985053713218,53.619521629398875,43.09848435061329,-43.09848435061329,91.62999999537541,92.5799999950159
00e12e8b,6384,2083,4301,4300.0,29.590000000000146,0.09718670076726342,53.309433524760294,44.38253197399446,43.78034178583424,83.37000000921762,94.47000000970183
d50c649a,6548,1675,4873,4872.0,18.5,0.33182844243792325,53.18309455230095,44.44491278574936,43.66291812131821,89.0280000020215,94.240000002128
c84c65be,10243,1747,8496,8495.0,37.029999999998836,0.4393832391713748,52.96503925874522,47.82640301410995,-47.82640301410995,83.10000000171112,85.75000000173713
e97032ad,5654,2124,3530,3529.0,16.36999999999898,0.5464589235127478,52.680068958160206,41.76307365551798,41.70323796149577,92.82650000219536,97.93000000231223
4c3168cf,5959,1625,4334,4333.0,16.01000000000022,0.23534840793724043,52.53830118355965,46.56371481405285,-46.56371481405285,83.83700000179905,93.84000000189371
29b24409,7417,1830,5587,5586.0,20.590000000000146,0.5954895292643637,52.45923523457293,43.17376230657284,43.17376230657284,89.68700000231783,95.31000000244057
a692b17e,5409,1843,3566,3565.0,34.3799999999992,0.5975883342680874,51.872750971870936,44.566856422524715,-44.387770612107076,76.71750000110478,77.91000000112763
26d3a96a,6465,1744,4721,4720.0,38.38000000000102,0.31709383605168395,51.53290728151973,41.00242322070475,40.93972040354746,96.23000001011678,117.36000001065077
5bd25f59,6120,1910,4210,4209.0,12.709999999999127,0.021852731591448932,51.50008094926882,45.123011877403165,45.123011877403165,84.57650000174607,91.9500000018379
74b6186b,5148,1743,3405,3404.0,11.069999999999709,0.6405286343612335,51.43814322378942,42.41515712299003,42.36140675588742,85.94400000211789,92.48000000222964
6ede926a,6621,1683,4938,4937.0,23.18999999999869,0.35905224787363305,51.100098012770914,44.541751722421886,44.541751722421886,83.18450000204675,87.310000002155
d4f60a28,6435,1934,4501,4500.0,18.779999999998836,0.37325038880248834,50.875483086839694,42.04855809918367,-42.04855809918367,83.24000000186788,88.97000000196567
463c38f2,6048,1588,4460,4459.0,19.889999999999418,0.22780269058295965,50.820982015344704,44.59717936913597,44.38749327045813,81.11099999414155,87.18999999383414
b5aa9634,8747,1421,7326,7325.0,37.06000000000131,0.042042042042042045,50.70323149625456,43.623301939102156,43.62263581843605,99.88500000151998,106.66000000160057
eafb863e,5317,1749,3568,3567.0,36.409999999999854,0.33548206278026904,49.59969484836911,41.767676567428325,41.767676567428325,79.19599999620667,81.09999999622232
4936af16,5559,1568,3991,3990.0,17.890000000001237,0.5590077674768229,49.42024665537094,41.8327060895696,41.82787020883915,79.33000000161155,81.35000000161745
230eaaa3,6451,1761,4690,4689.0,83.3700000000008,0.18891257995735608,49.412372418336766,39.47888486183568,-34.39969509646093,81.80850000097263,100.89000000102533
9dfff011,6067,1748,4319,4318.0,15.910000000001673,0.3727714748784441,49.33937029151672,44.14775410676064,44.14775410676064,77.27199999432686,81.3399999940284
b585b4fa,5999,1705,4294,4293.0,36.73999999999978,0.11830461108523521,49.25545775959879,40.08793199899932,-38.795165347931935,82.46000000158956,83.00000000162618
6e9ccd38,9619,1337,8282,8281.0,44.719999999999345,0.03887949770586815,49.163079548022544,38.314471143023695,36.62911253410891,98.80000000173095,100.19000000178312
633774dc,7972,1739,6233,6232.0,42.76000000000022,0.3641905984277234,49.15137467935007,41.88067383350293,-41.87927161948423,76.25600000129342,93.3000000013617
c9578d27,6202,1715,4487,4486.0,35.57999999999993,0.5741029641185648,49.030816983329345,41.814709156699834,41.7976019581195,87.62799999410798,97.95999999379819
ecdab904,8176,2029,6147,6146.0,30.43000000000029,0.07027818448023426,48.95120110657072,45.82849520158288,-45.82849520158288,75.05100000127494,83.05000000134169
944f36b9,6035,1405,4630,4629.0,12.010000000000218,0.15831533477321813,48.80156458301875,40.61090496861119,40.59801080014608,83.94550000192358,85.32000000190601
d011f41b,3906,1639,2267,2266.0,21.899999999997817,0.044993383325981476,48.76219382347272,42.289669164979166,42.28695191751517,70.48099999749356,73.93999999735934
1619e2ca,6002,1559,4443,4442.0,29.05000000000109,0.3968039612874184,48.753133340626334,41.59951608965744,41.59951608965744,79.73899999514997,83.93999999385778
81bf5923,6386,1843,4543,4542.0,53.55000000000109,0.08320493066255778,48.539644978922105,41.610088049011914,-41.59487343314025,80.95200000282563,96.12000000297485
89f1085d,7497,1503,5994,5993.0,43.56999999999971,0.3314981648314982,48.53369690889818,36.118236566480874,-33.658887216409404,94.92449999212691,106.83999999171283
7cbbd047,6790,1669,5121,5120.0,30.899999999999636,0.16637375512595196,48.48652407140873,42.27175161211249,41.66047647055782,78.56000000216409,81.99000000223532
f0188a48,6139,1969,4170,4169.0,27.890000000001237,0.01342925659472422,48.32764443313781,41.49959712318853,-40.4390455644604,77.23000000173197,88.57000000182052
7acda2df,4552,1461,3091,3090.0,37.19999999999891,0.11355548366224523,47.97472517842937,38.28985765187561,-37.82409899776406,80.6350000012826,86.02000000135013
f8afa78a,7367,1335,6032,6031.0,25.710000000000946,0.4923740053050398,47.5432497994899,43.7766611412406,-43.7766611412406,78.46350000124966,85.76000000131535
a622ce4d,8047,1749,6298,6297.0,29.479999999997744,0.44934899968243885,47.22100642406119,43.728980623728134,-43.728980623728134,67.54999999043503,69.44999998991625
84c3b497,6887,1575,5312,5311.0,63.35999999999876,0.17865210843373494,46.63169729189503,35.3165041420998,-34.83935805780841,95.54450000108982,97.29000000109045
9da441ba,7283,1500,5783,5782.0,32.64999999999782,0.20560262839356735,46.60413176878401,43.071383365663024,-42.99450631223395,68.58000000119864,69.92000000126245
8ac2f237,6775,1456,5319,5318.0,45.29999999999927,0.04230118443316413,46.22563801971657,37.51902425806345,37.46796578846137,89.92200001029559,93.96000001083667
5693dde2,4846,1358,3488,3487.0,13.179999999998472,0.5874426605504587,45.85161363152461,40.8767603218619,40.8767603218619,71.9600000013952,72.88000000150714
511e1db0,5645,1824,3821,3820.0,10.760000000002037,0.05679141585972258,45.8429700541643,39.27306726418979,-39.27306726418979,78.00000000818727,80.06000000861968
43e16325,5845,2125,3720,3719.0,84.47999999999956,0.16048387096774194,45.776662453735184,37.52084139784927,-37.50433602150516,78.19150000000053,84.1299999999992
ae8959c3,6645,2127,4518,4517.0,34.210000000000946,0.06905710491367861,45.60432285600711,40.70394643697032,-40.70394643697032,69.31750000093797,79.38000000098691
e45a2a62,6697,1690,5007,5006.0,47.960000000000946,0.6425004993009786,45.478809853281156,39.670399441308625,-38.97722588430922,68.87100000076116,73.52000000072621
992ce078,4661,1782,2879,2878.0,11.179999999998472,0.038555053838138245,45.450446518642885,39.67508857074431,-39.67508857074431,72.79399999681573,79.3699999966484
abf460d2,4763,1546,3217,3216.0,26.0,0.5825303077401306,45.11451657117329,38.09210133735082,-38.09210133735082,76.12400000133383,86.74000000140404
877ed19c,5631,1923,3708,3707.0,12.489999999999782,0.30393743257820927,45.07063320842498,39.39705231674639,39.39705231674639,71.57299999513097,74.58999999487423
87695469,8654,1651,7003,7002.0,26.01000000000022,0.4412394687990861,45.04451953240513,38.13150936026831,38.13150936026831,73.80000001355056,78.77000001426495
8d5d46d7,7282,1527,5755,5754.0,26.670000000000073,0.28236316246741966,45.017890895227005,41.80511381470273,-41.80441529167932,61.48300000119307,65.39000000125634
4ed93db6,6496,1839,4657,4656.0,14.460000000000946,0.037363109297831223,44.92445121826531,38.96720635703721,-38.94941808132544,74.9040000019315,81.46000000203276
6a8fa194,4657,1640,3017,3016.0,15.770000000000437,0.05601590984421611,44.621916713593635,38.21205833433779,38.21205833433779,77.26799999666217,90.88999999648695
d6dd7330,7660,1467,6193,6192.0,36.95000000000073,0.06830292265461005,44.57337816547389,38.93244308157466,-38.93244308157466,66.18400000096953,71.21000000098502
a0b83014,6873,1838,5035,5034.0,26.239999999997963,0.551142005958292,44.51883225822434,41.36943793500804,-41.36931479697428,59.26000000080112,61.44000000086635
be063506,6539,2039,4500,4499.0,16.4900000000016,0.25,44.41946386251484,36.40914222316992,-35.97189333431516,81.03050000186514,87.51000000196291
93209a3d,6300,1603,4697,4696.0,18.43000000000029,0.5648286140089419,44.36217965750995,35.6777943377682,34.54966574511798,84.96000000194725,92.84000000205197
f03f10fe,5823,1678,4145,4144.0,24.769999999998618,0.2287092882991556,44.23253903537761,35.133872139698894,-34.79477925678651,72.36600000888065,76.9400000093483
46d41ff6,9226,1325,7901,7900.0,24.86999999999898,0.3350208834324769,43.86351420391342,37.75789267264385,36.40134286885382,68.84000000152446,73.05000000149448
cbb406b5,8135,1807,6328,6327.0,30.94999999999891,0.5109039190897599,43.85183848862637,40.22129424847902,-40.22129424847902,69.8065000012988,70.99000000124033
29de15c8,5164,1733,3431,3430.0,9.640000000001237,0.03993004954823667,43.83971715861097,38.07163217483553,38.07163217483553,68.50999999548185,69.10999999551677
9c211c53,8842,1577,7265,7264.0,25.030000000000655,0.4802477632484515,43.739354862909394,39.67671024883285,-39.66952786755079,65.32799998872032,67.8899999894511
992c99e8,6740,1836,4904,4903.0,30.390000000001237,0.3786704730831974,43.70646238751264,39.14988988241797,-39.14988988241797,72.60999999358538,77.19999999322135
d1ecf309,7864,1696,6168,6167.0,26.44999999999891,0.5358300907911803,43.498974936327485,35.650948444238175,-35.20823767901237,76.60650000127744,78.91000000131498
261785ee,5512,1866,3646,3645.0,37.47999999999956,0.37602852441031265,43.18838477442013,39.304185405749585,39.304185405749585,60.41749999616786,64.65999999416454
d1457cc5,8443,1523,6920,6919.0,26.269999999998618,0.2878612716763006,42.96734529861172,35.95084393135792,-35.59468208168026,69.82000000143998,74.40000000151122
6d6d93af,5305,1710,3595,3594.0,51.70999999999913,0.4356050069541029,42.87656575736041,29.834906815735398,-25.519924896865188,88.2620000022358,97.59000000235392
a79fd2e7,6327,1923,4404,4403.0,27.55000000000109,0.5249772933696639,42.810921702936824,35.61255449687439,-35.61255449687439,78.73700000182598,87.39000000192209
ef8e3ed0,6637,1413,5224,5223.0,32.8799999999992,0.4971286370597244,42.68615351775699,37.891931470708535,37.891931470708535,65.79000000110655,67.7500000011405
d41beaf2,6592,1839,4753,4752.0,32.72999999999956,0.2852934988428361,42.23718444111888,37.67622554228245,37.67622554228245,59.300000000985165,63.10000000103901
d6c320d9,6946,1494,5452,5451.0,19.920000000000073,0.036867204695524576,42.157107231315265,37.25136463247216,-37.25082171243757,67.92449999171022,72.21999999127365
d924e971,5308,2124,3184,3183.0,68.81000000000131,0.06469849246231156,42.0791468561129,37.898087310053874,37.885562184423925,58.95999999745227,59.61999999720865
ed6e6e54,7385,1337,6048,6047.0,43.06000000000131,0.08349867724867725,42.07103078145944,35.92558201122749,-35.88848875727379,61.27650000063286,62.68000000063512
347242c8,5437,1842,3595,3594.0,10.340000000000146,0.05702364394993046,42.02013745890036,36.16678720523481,-36.16678720523481,70.81900000148943,74.3900000015692
2d0c268a,6289,1739,4550,4549.0,27.19999999999891,0.28285714285714286,41.94479069392924,33.33392307791573,-33.33392307791573,68.10550000170451,75.35000000198488
46dfcfca,4921,1315,3606,3605.0,43.29999999999927,0.5268996117581808,41.87952887897486,33.65439822331281,31.768202992908133,68.7099999964048,70.16999999637846
7a5660b0,6936,1938,4998,4997.0,30.670000000000073,0.034013605442176874,41.846054742967794,37.59528811579175,37.59528811579175,64.59350000103674,80.65000000109103
b1efb8a4,7562,1564,5998,5997.0,19.3799999999992,0.051683894631543846,41.779123581062,35.367070690883175,-35.36293931375771,62.810000001257414,64.49000000113665
2fe023be,6060,1839,4221,4220.0,34.919999999998254,0.4482350153991945,41.61042842341926,31.806730633473684,31.806730633473684,84.17000000175176,101.83000000184256
543198e8,8311,1808,6503,6502.0,90.29999999999927,0.2755651237890204,41.49495237304368,30.905319083986626,25.65319544896471,97.68800000134833,113.04000000141968
e46f4ef4,8930,1735,7195,7194.0,22.109999999998763,0.3879082696316887,41.41989956687754,35.64627658174353,-35.641070188416165,72.3360000014567,75.76000000143358
c9e980e8,6262,1903,4359,4358.0,15.739999999999782,0.14888735948612067,41.38958045365547,36.46164257952447,-36.46164257952447,68.29100000180878,73.57000000190237
cda7eb37,7620,1647,5973,5972.0,31.909999999999854,0.17361459902896367,41.36830581084565,33.37109660202485,-33.37109660202485,77.17800000119641,78.64000000119631
cd7f1687,5981,1749,4232,4231.0,18.80999999999949,0.7001417769376181,41.19510813004694,33.48921549801882,-33.48921549801882,81.30899999444163,87.77999999414897
1b1c5372,5792,1531,4261,4260.0,46.100000000000364,0.30274583431119456,41.08518730696941,33.03067355124584,31.96986622905014,67.73000000075444,68.98000000074171
b881d27e,5442,1433,4009,4008.0,27.4900000000016,0.506610127213769,40.931062768294794,38.044148167062104,-38.044148167062104,57.44600000083083,59.54000000087581
a87433c9,7460,1739,5721,5720.0,20.840000000000146,0.5813668938996679,40.7316327589151,36.52225135528269,36.52225135528269,60.11000000088825,61.84000000092601
9d4272e3,5771,1741,4030,4029.0,26.910000000001673,0.5369727047146402,40.58660224908372,36.64703225850546,-36.64703225850546,62.76100000083697,66.6400000008689
368fe682,6416,1480,4936,4935.0,28.6399999999976,0.03606158833063209,40.500127092371336,36.03636547865182,-35.94222852565972,59.58000000102038,60.24000000106025
7993a768,7047,1560,5487,5486.0,19.1299999999992,0.19938035356296702,40.36685112014753,35.07066884926132,-35.07066884926132,64.61399999165569,66.47999999121566
8255c867,5338,1749,3589,3588.0,42.02000000000044,0.229869044302034,40.29986093659334,32.31266090631949,30.52946224366051,67.60199999656251,69.42999999650056
aed44918,4020,1301,2719,2718.0,16.279999999998836,0.7006252298639205,39.93594087587878,35.443023168402696,-35.443023168402696,56.28999999643747,56.449999996386396
a4f989c2,7024,1639,5385,5384.0,21.719999999999345,0.0479108635097493,39.80217360790646,36.09521077614059,36.08071495441998,59.30800001042371,62.47000001097149
ff8bb73a,7670,1743,5927,5926.0,43.79000000000087,0.05230302007761093,39.775252358422215,33.16989033302563,33.16989033302563,62.24700000112279,68.00000000107684
a5aa7973,6449,1833,4616,4615.0,35.44999999999891,0.4016464471403813,39.774733734284474,32.345355286424414,31.573123917315645,63.450000000922955,68.47000000100888
e0f36d98,6714,1738,4976,4975.0,29.209999999999127,0.49356913183279744,39.64189060759154,36.005407958743426,-36.005407958743426,63.712500001034186,65.82000000108746
eac10e86,7501,1434,6067,6066.0,17.600000000000364,0.2685017306741388,39.55360875752542,34.90532058744232,34.90532058744232,62.877000001186936,65.13000000113061
a15bc102,5124,1888,3236,3235.0,7.4099999999998545,0.5633498145859085,39.433623375306816,33.939403585378564,-33.939403585378564,67.54500000134158,69.35000000138461
fc03f21f,6202,1399,4803,4802.0,27.909999999999854,0.07287112221528212,39.25108355416252,34.183562357384304,34.183562357384304,73.18800000099544,75.90000000104737
591cc951,6669,2060,4609,4608.0,30.340000000000146,0.009112605771316989,39.232697687803665,33.69590800288797,-33.69590800288797,70.32599999394697,77.56999999362779
cb879f40,7904,1589,6315,6314.0,28.1200000000008,0.3805225653206651,39.15240927150125,33.234752177993414,31.99185431581278,68.93900000131013,75.2000000013777
b3388334,7807,1727,6080,6079.0,57.960000000000946,0.2455592105263158,39.05620134258297,37.16086842171661,37.16086842171661,48.990000000949564,50.84000000081869
f2d4c8c9,7908,1659,6249,6248.0,15.409999999999854,0.5621699471915507,39.00808105358792,33.73941430697194,-33.73941430697194,63.752000001249314,65.53000000124848
c50b42f6,7920,1906,6014,6013.0,29.94000000000051,0.18407050216162288,38.73067685017458,33.75325740005838,-33.75325740005838,65.2100000010486,74.36000000131389
276b012a,6291,1454,4837,4836.0,48.13000000000102,0.16001653917717593,38.53475133717519,29.31472813797508,23.683990077550227,67.23000000200734,85.61000000211243
ae069086,6741,1971,4770,4769.0,38.159999999999854,0.0067085953878406705,38.31857966234598,32.395060797129375,32.13977777829835,54.4500000005919,56.51000000062959
516088b7,8300,1655,6645,6644.0,28.68999999999869,0.5921745673438675,37.90431303220441,33.70753498943858,-33.70753498943858,62.168000001376996,64.37000000145053
dafc88c3,7187,1615,5572,5571.0,20.73999999999978,0.04971284996410624,37.51347188949139,33.00347451604116,-33.00347451604116,61.15900000115407,66.60000000121545
1770d7c6,9121,1881,7240,7239.0,29.43000000000029,0.04599447513812155,37.24935735581798,27.403495857142545,27.39621685161836,77.2100000015198,81.6400000015783
1d78281a,6810,1861,4949,4948.0,26.80999999999949,0.21479086684178622,37.15440909460064,33.47624166102048,-33.47624166102048,51.909999992567826,55.99999999207648
1285a37b,7403,1806,5597,5596.0,10.730000000001382,0.0418081114882973,37.07373013669177,33.07904413139445,33.07904413139445,58.380000001159715,60.160000001220396
373ef48b,4992,1483,3509,3508.0,14.30999999999949,0.4579652322599031,37.06305935816582,31.792365343828052,31.788153317608423,61.43799999539187,66.21999999514992
5567d551,8390,1501,6889,6888.0,38.79000000000087,0.6619248076643925,36.87581424532634,31.221406590905108,-27.436247641918538,66.37600000142771,83.0600000015038
1e30dedf,5474,1403,4071,4070.0,25.049999999999272,0.4750675509702776,36.819196410338655,31.529926305220425,-31.52747973189413,72.82999999465301,81.57999999437197
206b6193,8568,2033,6535,6534.0,70.06999999999971,0.04100994644223412,36.50899923584182,31.507857689364073,31.507857689364073,61.65299999999969,70.06999999999971
c2c4db09,7851,1812,6039,6038.0,28.910000000001673,0.23381354528895512,36.457412775092614,33.42502235535383,-33.42502235535383,58.644000001252586,64.21000000129789
be83e781,4776,1555,3221,3220.0,15.639999999999418,0.5209562247749147,36.32998307704827,30.742306737736964,30.59627134500688,58.860000001308435,60.16000000125496
698930d1,6498,1757,4741,4740.0,30.23999999999978,0.1489137312803206,36.12090563040709,28.968502426166932,-28.968502426166932,70.40000000098371,72.94000000103551
7850c72e,7712,2215,5497,5496.0,45.25,0.04748044387847917,35.943364027086126,30.54509004962843,-25.919530653682177,55.31000000075255,62.800000001197986
a247e7cf,7237,1563,5674,5673.0,15.030000000000655,0.5667959111737751,35.84693551123124,30.02998766363724,30.00936376515997,58.7600000011701,59.94000000123924
beda8696,7868,1956,5912,5911.0,48.94999999999891,0.5267253044654939,35.83384007515807,32.571398845064365,-32.571398845064365,50.1444999952384,52.029999994976606
660d9546,6140,1408,4732,4731.0,22.350000000000364,0.2081572273879966,35.28619828534837,29.979628064760202,29.979628064760202,59.200000000833825,61.13000000087413
e5ff9fd2,4198,1844,2354,2353.0,16.529999999998836,0.5951571792693288,35.27842514080556,30.722599830590703,-30.722599830590703,49.5000000008511,50.2900000010286
6ea22614,7894,1923,5971,5970.0,24.399999999999636,0.44615642270976386,35.15957404099597,30.031127115035744,-30.026531569901753,57.66500000110227,59.66000000107124
ec13af42,7362,1900,5462,5461.0,29.609999999998763,0.5510801904064445,35.122467842864346,33.76805382703359,-33.76805382703359,48.97000000119078,51.49000000115848
eb640a35,7782,1745,6037,6036.0,31.019999999998618,0.5042239522941858,34.8497340807254,32.820483684607886,-32.820483684607886,52.42200000125158,61.04000000131782
e7818f7a,6829,1458,5371,5370.0,24.399999999999636,0.2850493390430088,34.68545676932111,31.49910630737496,31.49910630737496,52.33999999295611,54.01999999308646
f40cd091,6776,1610,5166,5165.0,26.3700000000008,0.6624080526519551,34.666861728961756,29.978133953305722,-27.54873015929424,57.30000000106156,60.18000000110624
94467f50,5116,2081,3035,3034.0,42.22999999999956,0.22042833607907744,34.555548672699594,29.715561779904558,-29.715561779904558,55.433000001119034,57.94000000118467
e32da4ec,6148,1459,4689,4688.0,32.80999999999767,0.34250373213904883,34.503750377950176,30.689012583149164,-30.67637022870515,62.66800000097244,75.3300000010222
c9fedcf3,5210,1693,3517,3516.0,15.3700000000008,0.06056297981234006,34.408144162075374,28.390392380636236,28.390392380636236,57.20200000145778,61.48000000153479
7256229b,6972,1557,5415,5414.0,24.88000000000102,0.6642659279778393,34.15156181982281,29.611567862704558,-29.611076634631967,52.56999999400487,54.86999999375803
19871e7f,7152,1859,5293,5292.0,17.349999999998545,0.14358586812771584,33.84405077167906,27.76909313764815,27.769093137648138,57.05999999174564,58.899999991526784
d63196fe,5881,1371,4510,4509.0,32.58999999999833,0.18070953436807094,33.79906577954931,27.346802661738778,-27.346802661738778,57.23100000187133,58.980000001940425
eb934281,7812,1841,5971,5970.0,10.1299999999992,0.17300284709428906,33.70708280343042,28.20798023846717,-28.20798023846717,57.825000001231274,58.480000001238295
2d9f6cb9,8627,1289,7338,7337.0,19.520000000000437,0.036249659307713275,33.52975357337872,28.707138178924236,28.678105745012356,53.44299998884234,61.42999998825508
73348914,5686,1465,4221,4220.0,21.299999999999272,0.22506515043828476,33.43541023744601,30.895413409605126,-30.890225065611084,48.25000000084947,49.890000000921646
c9e6734f,6388,1653,4735,4734.0,32.42000000000007,0.05237592397043295,33.41604911781891,26.521763464031707,-24.064128828394164,57.44300000099065,58.42000000097687
54753541,5679,1653,4026,4025.0,70.35000000000036,0.2985593641331346,32.89089015172026,22.24837059148026,-20.1637903630821,79.54750000083459,90.94000000087908
5beded95,4779,1722,3057,3056.0,25.68000000000029,0.6234870788354596,32.835245781224444,30.536745175343338,30.536745175343338,44.25400000063491,46.75000000066939
b38e3116,7954,1743,6211,6210.0,24.770000000000437,0.055385606182579296,32.80904305794724,27.82744485657729,27.78746417714048,60.735000001289336,64.3300000013478
109d9d70,5851,1636,4215,4214.0,34.409999999999854,0.4132858837485172,32.66839921134642,27.42067378085838,-26.267349937313558,57.338999993589994,64.85999999325213
9b9e3b49,6875,1757,5118,5117.0,27.969999999999345,0.5775693630324346,32.527078078086966,26.37780382552333,26.37780382552333,64.50999999200303,66.96999999228865
9ab94eeb,6372,1930,4442,4441.0,24.93000000000029,0.534894191805493,32.46357789712607,26.87862899642172,26.855252139160434,52.418500000920446,60.8700000009685
0c1b160c,6714,1660,5054,5053.0,27.18000000000029,0.5209734863474476,32.44802487338768,28.779974278350096,-28.779974278350096,44.22350000069127,45.30000000107793
d24ff243,7116,1475,5641,5640.0,16.030000000000655,0.2636057436624712,32.22546536794498,28.57762276253665,-28.542738876701428,51.20000000117034,57.41000000123131
512943b2,6681,1652,5029,5028.0,16.51000000000022,0.7713263074169815,32.025693065195874,27.34047723260372,27.34047723260372,57.10200000104341,59.31000000109816
ffefef30,6421,1851,4570,4569.0,21.68999999999869,0.28687089715536107,31.892408773355573,25.647544858267995,25.64441575542367,54.435500000955564,55.120000000946675
dd6bc5b2,5764,2162,3602,3601.0,25.1200000000008,0.11910049972237646,31.793270226222404,26.417679067578717,-26.41675180494697,49.32950000074752,49.80000000077234
41fb0192,4381,1408,2973,2972.0,8.350000000000364,0.062226707029936094,31.612530017921838,26.734483687160242,26.734483687160235,53.0340000012322,54.090000001297085
