well,rows,rmse,mae,bias,baseline_rmse,geometry_rmse,rmse_improvement_vs_baseline,rmse_improvement_vs_geometry,learned_alpha,oracle_alpha
995ff498,4526,13.958081278316952,9.885840074192764,8.575650486886628,31.333171961111503,8.530730907342345,17.37509068279455,-5.427350370974606,0.7315407827778235,1.0
96936c22,3346,13.95297361130166,10.945823445363642,-10.645938867563194,59.4056305592493,4.502422004547714,45.452656947947645,-9.450551606753946,0.8048451619050963,1.0
bcebcc5f,6258,13.94885714706964,13.308934077791744,1.1707904399454303,160.22398490445048,18.543489278622207,146.27512775738083,4.594632131552567,0.880204969894978,1.0
dc7da28f,4774,13.935053374437045,13.122652484323984,13.115423686947198,73.74567522083208,7.492618105794109,59.81062184639504,-6.442435268642936,0.758654493075948,1.0
9ab94eeb,4442,13.92862665787241,11.898020758558927,10.486173003095843,32.46357789712607,7.489859447397934,18.53495123925366,-6.438767210474476,0.7210713578277093,1.0
ddc790ff,4726,13.921567999338743,12.707383257045803,12.390391458859133,31.476743022870767,6.674766503451987,17.555175023532023,-7.246801495886756,0.6860397896173293,1.0
62a6f539,3693,13.918460794791216,12.588928710039182,12.588928710039182,26.073431880063172,9.073249536213604,12.154971085271956,-4.845211258577612,0.6673181128025376,1.0
d924e971,3184,13.916356456627616,10.391956689352078,-8.338198694655269,42.0791468561129,31.34978908402477,28.16279039948528,17.433432627397153,0.7429498951904856,0.5
4a035ec2,2588,13.891576701312351,11.361274351708564,11.275376665613623,4.671296886717222,20.47777612852589,-9.220279814595129,6.586199427213538,0.6062628905719549,0.0
f631da6e,4093,13.807780067123298,12.366032851425734,12.366032851425734,30.265169563683266,10.362062982514455,16.45738949655997,-3.4457170846088427,0.799926592791001,1.0
125be846,6510,13.777640088599982,12.52968075622912,12.52968075622912,58.844082853925414,18.5160028103482,45.066442765325434,4.738362721748219,0.9242252878043462,0.75
eeed308d,3899,13.73401641179757,10.899801429717321,-8.44692338368042,30.52165503351276,7.725208735084729,16.78763862171519,-6.008807676712841,0.7010938482778925,1.0
d1457cc5,6920,13.729752391196786,12.17787598009374,-7.842943340041037,42.96734529861172,8.585546366909007,29.237592907414932,-5.144206024287779,0.7728235285212852,1.0
e7818f7a,5371,13.72628198677933,12.610599698514944,12.600063717036202,34.68545676932111,8.965641627323286,20.959174782541776,-4.760640359456044,0.8032092647017667,1.0
42669188,4282,13.72375184322112,11.965738620851806,11.965738620851806,53.61952162939888,20.759559331833984,39.895769786177766,7.035807488612864,0.8844930039023224,0.75
3407f5bf,3638,13.67327220217856,7.140942178569015,5.257214543051895,25.217496457522568,22.302741665284337,11.544224255344007,8.629469463105776,0.7514421374556879,0.5
3a7dd95d,3072,13.611938375487147,11.167340974492035,10.665971666376706,13.010388611275376,13.972425597391606,-0.6015497642117715,0.36048722190445837,0.6616458275008312,0.0
368131f9,4991,13.611220297677738,11.205278722398434,-9.156569668606098,9.875992090231112,18.40794817024929,-3.7352282074466263,4.796727872571553,0.8054871236837219,0.25
f321a31c,5141,13.60853120849965,11.024779825749048,7.7621319404741325,12.557281531880928,14.147705490841814,-1.0512496766187223,0.539174282342163,0.6968977953089722,0.0
fb73b13a,5640,13.579801610617602,12.077162147856223,9.031721768233322,159.2164504605078,9.217655389103447,145.63664884989018,-4.3621462215141555,0.9278938093398236,1.0
1b08ed48,5618,13.522098948177891,12.368589990061293,12.368589990061293,11.838490879530399,14.233268046106772,-1.6836080686474926,0.7111690979288809,0.7166806280614042,0.0
7d57c75d,4405,13.488289761341425,9.28880832264356,-8.996376409352271,14.198113996829493,13.270541585086823,0.7098242354880675,-0.2177481762546023,0.7487311996418485,1.0
201661b5,5955,13.480126584180182,11.563254018904011,-7.4734599343879475,12.376074593108253,13.867599527482342,-1.1040519910719286,0.38747294330216064,0.7449928053241555,0.0
c03fba65,3699,13.439005750465538,12.18381024593128,12.094546000648194,21.282442302902986,20.24767722340371,7.843436552437447,6.808671472938171,0.8212710479243676,0.5
3e011332,2723,13.363418481764134,10.545350311916627,-3.675703826694689,12.34548696060368,17.213601579089293,-1.0179315211604543,3.850183097325159,0.5861900433691816,0.25
f40cd091,5166,13.357238947760807,11.497604299632421,-7.220276114754209,34.666861728961756,8.740347571474853,21.30962278120095,-4.616891376285954,0.7749330426288452,1.0
b0d42b0d,4971,13.342399499724227,11.154132251320378,-1.9470787861311158,73.76060127352429,16.224116764388267,60.418201773800064,2.88171726466404,0.830455923726661,1.0
eba6605e,4410,13.297402751556595,12.249002015320267,8.358536314412687,241.262035412675,9.150486932665377,227.9646326611184,-4.146915818891218,0.9353462668728227,1.0
137d1e44,4554,13.273350293280464,11.444209876635249,-2.7019615480567776,58.051423612906774,24.376318648668633,44.77807331962631,11.10296835538817,0.8058628215489914,0.75
48c1f673,2917,13.2681633890401,11.383475094383734,-11.061135762767226,7.287402039689545,19.1526248334145,-5.980761349350554,5.8844614443744,0.623666596423577,0.0
310c71a5,5245,13.238450192485221,9.610452856892014,8.063290129980608,56.08667111795705,8.12198159590489,42.848220925471836,-5.116468596580331,0.7380560304099328,1.0
2fa01aa6,2174,13.23785053244143,11.184860382600682,9.988585666291863,6.849076270924296,19.81211027021097,-6.388774261517134,6.574259737769539,0.5045282832988975,0.0
cb879f40,6315,13.221604512804005,11.082069106606669,8.869836275337429,39.152409271501256,8.730737874423104,25.93080475869725,-4.490866638380901,0.7914088103137379,1.0
1619e2ca,4443,13.211211152994817,10.105317858846723,9.322675371184248,48.75313334062633,7.047650227753581,35.54192218763151,-6.163560925241236,0.7753684940388466,1.0
28f4eda9,5266,13.170878187340707,10.15920606134446,-9.937258936772245,102.10128232017604,12.801483719211697,88.93040413283533,-0.3693944681290091,0.9954597594256827,1.0
7c607683,5328,13.137686850761737,12.427436714110902,11.384731848748084,231.568848116837,13.137686850761737,218.43116126607526,0.0,1.0,1.0
26d3a96a,4721,13.129470915808502,9.793184237439055,6.97758112741946,51.532907281519726,7.222014754645794,38.40343636571122,-5.907456161162709,0.7629698830133437,1.0
79507629,5302,13.11796574814123,11.753099166708058,11.753099166708058,12.57032003546627,13.39039609097197,-0.5476457126749601,0.27243034283073975,0.6911630452942754,0.0
65a5466a,4683,13.084579247833567,11.413226556119694,0.5842451794491017,26.699410022027827,11.989477481529898,13.61483077419426,-1.095101766303669,0.7785073658593356,1.0
5eae34a8,4904,13.08209738931147,9.248370127748807,7.150365906675,30.307587704565577,8.588676725115842,17.225490315254106,-4.493420664195627,0.7454296639566725,1.0
000d7d20,3836,13.051062433598968,10.940412848561868,10.927169320115308,29.297460905120744,8.81560989695035,16.246398471521776,-4.2354525366486175,0.791168648590268,1.0
dafc88c3,5572,13.050486814860056,11.550428530440119,-11.487049089592944,37.51347188949139,6.2886371359194975,24.462985074631334,-6.761849678940559,0.7571804908711421,1.0
e2fc7745,3692,13.049090817932909,9.674864845951925,-9.36769204155773,13.341394284804746,12.912727451718293,0.2923034668718376,-0.1363633662146153,0.6795616049898838,1.0
19871e7f,5293,13.042521831155444,10.195680866160176,10.023865185455444,33.84405077167905,5.879957039303965,20.801528940523607,-7.162564791851479,0.7272427890810476,1.0
41fb0192,2973,12.851926820718623,10.44095473713561,10.174997997410046,31.612530017921838,2.5635297754715105,18.760603197203217,-10.288397045247113,0.6076309538176359,1.0
74b6186b,3405,12.84555153131055,10.19754125386419,8.40236871639328,51.43814322378942,8.434096276401897,38.59259169247887,-4.4114552549086525,0.67223048305115,1.0
463c38f2,4460,12.837607346881292,11.08613536162163,10.715213075718232,50.820982015344704,6.364167418260986,37.98337466846341,-6.473439928620306,0.7730874156822873,1.0
d84b621b,3994,12.790069043556647,11.045845456611273,10.478880348361873,74.44677751254531,18.707634935871145,61.65670846898866,5.917565892314498,0.9015398006682865,0.75
35b3ef6a,3904,12.786612289496082,11.588542210838053,11.588542210838053,21.108030297647904,24.92837853939754,8.321418008151822,12.141766249901456,0.6968633833802813,0.5
b04b58a3,3402,12.767531499965585,10.616647273129542,-4.2669432985640885,13.058667367524363,12.67821039303058,0.2911358675587774,-0.08932110693500483,0.6772765585972286,1.0
2d179ded,7008,12.737621872245727,10.868632102600131,-7.703279847694792,119.6700558039636,7.912965296441664,106.93243393171788,-4.824656575804063,0.9246164822435503,1.0
2acc78d4,4266,12.664721098311777,9.042587366293736,-8.544416500911806,13.626234402591441,12.018445617531222,0.9615133042796646,-0.6462754807805542,0.592291002607631,1.0
5305524b,4898,12.639114381732083,11.359602226300073,11.305933941495264,210.62345513938948,12.639114381732083,197.9843407576574,0.0,1.0,1.0
015fe0d2,4296,12.60995094983304,10.24193280259649,-9.583409050705011,29.063678352234874,20.962749023441226,16.45372740240183,8.352798073608186,0.7942464139452035,0.5
e748dd88,4812,12.598879403342348,9.85559318711888,8.154087883228412,29.642263519582038,6.025416925687283,17.04338411623969,-6.573462477655065,0.6897531279068719,1.0
fc0d20b2,3954,12.598106959527728,9.03918349239306,9.03918349239306,11.932087953866953,12.924708262557914,-0.6660190056607753,0.326601303030186,0.6998014551834031,0.0
e9949a23,4559,12.541380104120812,9.06057487378264,-0.9809830478787744,27.48982541256253,11.95225310862512,14.94844530844172,-0.5891269954956915,0.7647460933221619,1.0
d9ae59b2,3648,12.519402122045308,10.869761751314657,10.868544861224063,25.661240276300358,8.710813004626784,13.14183815425505,-3.8085891174185242,0.772413866335494,1.0
8b5be31b,5672,12.51581686641147,10.173501169428969,0.22234687132902967,57.73442289904277,13.929321131634074,45.2186060326313,1.4135042652226044,0.8339695848994408,1.0
e97032ad,3530,12.504378300138951,10.26777698049316,5.280972467903967,52.680068958160206,11.053012416429823,40.17569065802125,-1.4513658837091281,0.7005834420651835,0.75
7b38844c,3749,12.475896198470723,11.551418371291822,7.605359905348672,23.88555899567278,8.597645827214846,11.409662797202058,-3.878250371255877,0.6968375129405074,1.0
a612d5a0,5329,12.469116010711868,9.49296431390576,3.2289488569837275,75.75599493721852,16.325835542737817,63.286878926506645,3.8567195320259486,0.759081989369685,0.75
edf885a3,3117,12.435947347797233,9.90645012225403,-9.150286855707957,12.288723348140039,12.516097416118724,-0.14722399965719468,0.08015006832149041,0.6574454478992948,0.0
647f2a41,3881,12.410506946140796,9.101020568778216,9.022244843570554,27.161970262661452,7.986259803649633,14.751463316520656,-4.424247142491163,0.7456606071582713,1.0
5567d551,6889,12.405780878250003,9.206073396876594,0.7742631557230467,36.875814245326346,13.413747598927763,24.470033367076343,1.0079667206777607,0.7535842246618224,0.75
3a86fe8d,5118,12.373998410303061,11.353966814285362,11.353966814285362,137.4644750266076,12.373998410303061,125.09047661630454,0.0,1.0,1.0
1a68190b,4474,12.366201844152432,10.009946082690185,-7.1798126106129665,17.70394339546941,16.371411397061543,5.337741551316977,4.005209552909111,0.7142258063838598,0.5
00bbac68,6014,12.345133455094754,10.75868600760347,-3.7157911109365322,30.135128595854347,14.064816035321371,17.789995140759594,1.7196825802266176,0.7821620688030427,0.75
5aa403d0,3118,12.337718464667688,11.263827877596116,-11.263827877596116,30.859586604147953,25.281402239713778,18.521868139480265,12.94368377504609,0.7249819992072468,0.5
14a53cb3,6919,12.332865547715842,10.979946114491424,-10.803585552916074,166.83625522557566,12.332865547715842,154.50338967785981,0.0,1.0,1.0
e14d641e,3184,12.240300244904267,9.408245475760852,9.396899859482955,23.13298567982042,7.342171034473165,10.892685434916151,-4.898129210431102,0.6609107083750382,1.0
529e88ca,3417,12.215673893615541,10.401098191459765,-6.445480174886362,11.295737021561973,16.514143556018468,-0.9199368720535688,4.298469662402926,0.7463044396261501,0.25
94467f50,3035,12.143171188014502,9.583777442431316,-8.880000059647593,34.555548672699594,7.512495382349003,22.41237748468509,-4.6306758056655,0.7275755552283789,1.0
60e37807,2699,12.104383888677262,9.987777486816983,-2.365580684032156,16.203176295488387,20.607986052752743,4.098792406811125,8.503602164075481,0.636557899101452,0.5
5aef5c6c,3121,12.088159583924687,9.384083369184546,7.428878414996789,10.926258823623487,12.529787513115005,-1.1619007603012008,0.441627929190318,0.7536204991319978,0.0
e730c32b,4728,12.053648533985086,10.87893528519745,-10.65413221234921,11.654671854511827,12.262381067244705,-0.3989766794732592,0.20873253325961905,0.6657841401607938,0.0
807f0298,3747,12.030823129837461,6.729330710252596,-4.9766377632232635,24.287220569186275,9.623440689382699,12.256397439348813,-2.4073824404547626,0.7502157050629318,1.0
f074d277,2453,11.980864027923703,10.402281335884625,-10.140778306118328,12.187719616802815,11.873686523388516,0.2068555888791117,-0.10717750453518704,0.6551325172940803,1.0
8255c867,3589,11.959718643016247,9.44034054821748,-8.467478120812894,40.29986093659334,24.429683211247184,28.340142293577095,12.469964568230937,0.7337754742815175,0.75
2be5c96a,4210,11.919126883850296,10.259167935553217,8.986879357248316,24.841206786993506,6.021424490457522,12.92207990314321,-5.897702393392774,0.6699212414316028,1.0
173ed841,4883,11.909336546786959,9.399692991808456,-7.301982420910033,15.749385734659596,16.581696466993773,3.840049187872637,4.672359920206814,0.7790077277023589,0.5
c50b42f6,6014,11.898005488571277,9.125792045737743,-8.654087764530157,38.730676850174575,8.321207229492181,26.832671361603296,-3.576798259079096,0.8240146780702886,1.0
01982c1d,3941,11.88943189178273,10.492960692789742,9.30478350285932,26.718269383108172,5.94963920588882,14.828837491325443,-5.939792685893909,0.6662546396605743,1.0
96b7eea1,4332,11.877838936919536,10.319140214079962,6.211142418043856,139.8145374641048,9.394938410855,127.93669852718527,-2.4829005260645367,0.8804678650732665,1.0
a8ed028a,5538,11.859003195115303,8.649002156541636,-8.414038072843308,19.489193238623272,18.316697381653057,7.6301900435079695,6.457694186537754,0.6914326739789562,0.5
58fa8486,4475,11.844320357214725,9.791089975539506,8.113336170347836,11.865701003853058,11.853099860710715,0.021380646638332834,0.008779503495990326,0.7551168906007788,0.5
e4726608,4733,11.837914610447614,11.231852264128877,11.231852264128877,30.242729872047004,7.998134267551694,18.40481526159939,-3.83978034289592,0.7819945929796348,1.0
aff4e561,6026,11.821686639181818,9.205934421975462,8.977110745120088,129.44774118726332,6.831648818219534,117.6260545480815,-4.990037820962284,0.8773803501424277,1.0
c70c0e01,4312,11.820467421367818,9.0521829333906,8.8296565836497,8.964901066736223,12.858577388549183,-2.855566354631595,1.0381099671813647,0.7502864163281455,0.0
e5c92e59,4295,11.79142428856138,10.077010369436643,9.538952745770127,30.4385765577066,7.91251821728879,18.64715226914522,-3.8789060712725902,0.7981063027221654,1.0
0dd99dc5,7342,11.777420843606134,8.885882007740895,8.211731955603875,81.38460465989405,7.669913739120489,69.60718381628791,-4.107507104485645,0.8564347998994936,1.0
09053135,5907,11.770205892443272,10.523798169236047,-10.522929467717073,13.261553626472297,11.376357324653497,1.4913477340290253,-0.3938485677897745,0.774152030380701,1.0
73348914,4221,11.76612437572979,10.978083110322554,-10.92977141737643,33.43541023744601,7.1066704053056045,21.66928586171622,-4.6594539704241855,0.7826552615881066,1.0
727a3a10,4397,11.754403388374204,10.902447010714486,10.902447010714486,117.24653103592848,11.754403388374204,105.49212764755428,0.0,1.0,1.0
2364716c,4316,11.718027365355214,10.614415412538984,-9.813621392286011,9.11733774088887,16.898625208982956,-2.6006896244663444,5.1805978436277424,0.729642249896119,0.25
4463446c,3256,11.716846899017508,8.747363745790485,-8.725163348251288,5.0943309594443855,15.953064263532461,-6.622515939573122,4.236217364514953,0.7132791581251182,0.0
d0a0e7b5,3816,11.706623805828688,10.454327007877104,-10.40888895193235,11.676903707262621,11.721769384330772,-0.02972009856606661,0.015145578502083978,0.7004222753020809,0.0
a85bb86f,3099,11.68432896796519,10.676811979066416,-10.661425559221286,23.604115572850958,8.250362482927189,11.919786604885768,-3.4339664850380007,0.749356770801727,1.0
e6c55748,4472,11.683991512731621,9.9909995325626,-5.257948465637425,31.4310390864146,8.321265361436371,19.747047573682977,-3.3627261512952504,0.8046577290987454,1.0
4a8ecc0b,5809,11.571730796430717,10.247811065863997,-4.168480354128092,11.211904800768597,11.692634439017022,-0.3598259956621206,0.12090364258630437,0.7637439562766909,0.0
8612b37f,5165,11.528591683358071,9.685561016437768,0.14389785389699147,74.41582036016675,17.23053706505421,62.887228676808675,5.70194538169614,0.8654779574060584,0.75
739a914f,5505,11.499393567796528,9.942113503960096,5.6501538306747445,21.606725300930428,15.317958223417419,10.1073317331339,3.818564655620891,0.8636490473357168,0.5
d9d6d94d,4919,11.491055753521211,9.340528639215094,-7.42740129962757,83.73033612996709,8.835976421812726,72.23928037644588,-2.6550793317084853,0.8973661844472943,1.0
27ebb9b9,5766,11.490901180004293,7.682469571112227,6.604490257946028,60.68474374700869,8.995793126603285,49.193842567004396,-2.495108053401008,0.7798645220280153,1.0
98bc6f66,6063,11.482506265073551,10.16419100785447,-9.411235261427299,22.97772255059666,15.119611640712257,11.495216285523108,3.637105375638706,0.8431871678220045,0.75
272abef3,4135,11.471052492578822,9.149064117515644,8.970571551480436,10.023016592838678,12.152963376158018,-1.4480358997401446,0.6819108835791958,0.7040225059510242,0.0
6767c111,6783,11.468499615516391,8.30098960058247,-8.154085899177137,28.74565009700404,14.79289552305943,17.277150481487652,3.324395907543039,0.8651632068234085,0.75
7987f2f2,3705,11.454157858263931,8.27379028388896,2.8313793571830823,22.96329274639322,12.216540962440721,11.509134888129287,0.7623831041767897,0.7800370532494497,0.75
2bff06cf,7624,11.451157827330043,9.952122019215782,-8.183673636120064,107.03899319096739,24.796796024257652,95.58783536363734,13.34563819692761,0.8668637121336993,0.75
d63196fe,4510,11.442919533452436,10.464349933194274,10.408263350783889,33.79906577954931,18.75613765098532,22.356146246096873,7.313218117532884,0.8440674405292022,0.75
944f36b9,4630,11.410232744650829,8.774474948280684,7.267826216996899,48.80156458301875,4.86802895586009,37.391331838367925,-6.542203788790738,0.7709602644943959,1.0
bb337fa0,6873,11.40851334789799,9.518763735334353,-8.276860926691786,59.133049231581396,20.019481523896363,47.7245358836834,8.610968175998373,0.8497262446562277,0.75
9298ad5b,3964,11.388916438416821,9.072814475344453,-3.1339457124089494,20.24325927920871,12.770449842079756,8.85434284079189,1.3815334036629352,0.7784325928534763,0.75
ec13af42,5462,11.380073758684636,8.69024568866376,-8.541536243713823,35.122467842864346,10.423024601006036,23.742394084179708,-0.9570491576786004,0.8558428530379528,1.0
516088b7,6645,11.321350902867074,9.73894301325286,-9.055661193193451,37.90431303220441,5.644742725543158,26.58296212933734,-5.676608177323916,0.73967594227738,1.0
404c4384,911,11.303679362483752,9.868355771724632,9.868355771724632,12.383501657068903,2.1246879256476343,1.079822294585151,-9.178991436836117,0.08841006213075453,1.0
1770d7c6,7240,11.289378883473903,8.579637381243966,1.7003558636457756,37.24935735581798,11.752971674033844,25.959978472344076,0.4635927905599413,0.7148671150498733,0.75
811f52b3,4836,11.27781127620932,10.290175160670229,-10.150243362284158,29.660414505566717,4.580006873942238,18.382603229357397,-6.697804402267082,0.7015805595535656,1.0
071d7b45,3211,11.276479696700507,9.68966704086456,0.757401524677068,61.52725804093562,14.543294838930153,50.250778344235115,3.266815142229646,0.7655723404299054,0.75
eabc711b,5348,11.271698482781657,8.940965059426054,3.8508236949041783,11.698478022871637,11.132783923599833,0.42677954008997965,-0.13891455918182416,0.7478201932676548,1.0
4c3168cf,4334,11.264443204048556,10.47006022217024,-10.148684976167289,52.53830118355965,4.013846992222324,41.2738579795111,-7.250596211826232,0.8320245233350102,1.0
7224331b,6063,11.250062269857619,10.008502934262285,-8.037190118689708,69.72581298538528,4.940389762678457,58.47575071552765,-6.309672507179162,0.8367724560212764,1.0
a2e8e7f6,4760,11.227843600626915,9.562721446166524,-0.32894208048344337,85.63083262574715,10.034770396880983,74.40298902512023,-1.1930732037459322,0.953751516871352,1.0
4630ab92,3373,11.191614472820795,8.769416715831676,8.734574654377857,10.880550178687447,11.340701687691793,-0.3110642941333488,0.1490872148709972,0.6839222396576876,0.0
1a730ac2,4605,11.131000982374204,9.014870775804795,-7.417802627560652,17.31824549777995,13.671420935247891,6.187244515405748,2.5404199528736875,0.790640609418466,0.5
5542c301,3591,11.104268715234724,9.883531819063874,-9.675013857334145,82.33685234268854,5.215140818440734,71.23258362745382,-5.88912789679399,0.8982034742735436,1.0
f4d12d23,3701,11.088933136141895,9.290524899996425,9.033282893508042,12.02642985051693,14.729502872773084,0.937496714375035,3.640569736631189,0.7514766419920548,0.5
2e29e833,5428,11.071283096097273,9.757888676192579,-9.208416835825417,31.17836475208727,4.197487065876426,20.107081655989994,-6.873796030220848,0.6888016389124141,1.0
8648abae,4244,11.070743467404771,9.38168882543577,-9.12545111331398,54.20815780505613,5.681176092062763,43.137414337651364,-5.389567375342008,0.8669308330602723,1.0
be83e781,3221,11.06887335419427,8.89747580824479,8.512081584193018,36.32998307704827,3.6736943079987827,25.261109722854,-7.395179046195487,0.7519004016635211,1.0
7d50373e,5122,11.04256559979629,10.645751989372739,10.645751989372739,17.346724426910644,16.893798069777446,6.304158827114353,5.851232469981156,0.8001275125251688,0.5
c03d4aed,4641,11.023303360747937,8.789156600085144,-6.814777925875542,12.583094329136486,10.485455024376263,1.5597909683885494,-0.537848336371674,0.6908932881188489,1.0
f72b268f,6404,10.995450397725802,9.430925468269702,-7.949167873244887,12.93812397222547,10.208307954038014,1.9426735744996684,-0.7871424436877881,0.7099501186176488,1.0
a85e4bc3,4581,10.990493154703042,8.431678290931982,7.8237546413563015,9.638478456190704,11.588723622462236,-1.3520146985123382,0.5982304677591941,0.7518702534846671,0.0
c2c4db09,6039,10.95413151978081,9.104137004396527,-7.64598146147351,36.457412775092614,10.246145326831405,25.503281255311805,-0.7079861929494058,0.8167782991393613,1.0
46a7190b,4215,10.954050162214505,8.40356011889529,-8.065598917754633,13.31037471543342,10.20122579341644,2.356324553218915,-0.7528243687980662,0.7507683946930643,1.0
c6b782a4,4877,10.939543934628674,9.810720930681887,7.697317149031083,132.3018024707244,10.939543934628674,121.36225853609572,0.0,1.0,1.0
b8c49c1a,4319,10.930668434967615,9.352822625360684,9.348759905332393,24.971781654547268,7.80550064504146,14.041113219579653,-3.125167789926155,0.6983519555064448,1.0
0955cd6c,5195,10.8839915111172,9.151163823058123,8.871428142823696,8.023088122545198,11.942993449894962,-2.8609033885720017,1.0590019387777616,0.7412547894833705,0.0
e85074c5,5675,10.861304978747794,9.210867878085592,4.2674982873223755,57.603232325427854,7.677787765544275,46.74192734668006,-3.18351721320352,0.8073376419063166,1.0
25939962,4319,10.842888220277674,9.654304896827785,-3.254792100650085,11.099661933822553,10.780539919658391,0.2567737135448791,-0.062348300619282426,0.7630178840134872,1.0
9ffce529,5212,10.838026906836184,9.329970898472158,6.383968268278157,11.084878093703349,10.783014790158417,0.24685118686716478,-0.05501211667776751,0.7856710923267723,1.0
89f36adf,5292,10.833188976953492,9.127862812793149,8.437991783603316,31.570702816781626,6.003329313500689,20.737513839828132,-4.829859663452803,0.7867822511994763,1.0
9b9e3b49,5118,10.830183110936352,6.840094419271848,6.442127784024634,32.52707807808696,7.537010189917102,21.696894967150605,-3.2931729210192495,0.8013470549369498,1.0
6ae68655,4204,10.770003452591338,9.675727451857771,-7.969535747778179,25.64671957446887,5.759894925319547,14.876716121877534,-5.0101085272717905,0.692449838353697,1.0
0849b4e2,5537,10.734374535852673,7.355196765181627,4.713316460532464,20.880992081660466,16.66460567646488,10.146617545807793,5.930231140612207,0.7942510726279329,0.5
2b547943,3480,10.674220013181214,9.080000335439701,-8.644072330870335,12.241457142013665,10.04721989677668,1.567237128832451,-0.6270001164045347,0.707311262385876,1.0
ccedb12b,4401,10.672892530662121,8.059785920268428,-1.4116338538409903,25.15614342534207,10.710949404344076,14.483250894679948,0.03805687368195443,0.7581214092684799,1.0
eb640a35,6037,10.62575908001365,7.837850010360322,-7.017583121120559,34.84973408072539,10.873546269199386,24.22397500071174,0.24778718918573617,0.7979232477987704,1.0
2e43c2ea,5698,10.580756786383434,9.52928716467319,-6.824245106549953,104.34982477992152,8.86655197252666,93.76906799353809,-1.7142048138567745,0.9787420557056776,1.0
37344c2a,5197,10.565762089383837,9.385888496773509,6.150175787212716,22.83540075790108,11.77419426612831,12.269638668517244,1.2084321767444735,0.5772261571854931,0.75
2c0c4a4e,4790,10.518501729703553,8.838981103939435,-8.812892799993675,62.258597390588974,7.735523715760809,51.74009566088542,-2.782978013942744,0.9429522873870365,1.0
bd8f847e,4961,10.508174028017665,8.353532648991278,-6.423273415216321,91.24421734338073,6.136990219755199,80.73604331536306,-4.371183808262466,0.9369292236255232,1.0
3690a146,4073,10.500905728099024,9.321800955700741,-6.563841428339528,28.65415628504834,6.234798985628174,18.153250556949317,-4.26610674247085,0.7817270502657808,1.0
ab3ced07,4250,10.468975160934672,7.022168253051052,-3.5411068161105503,68.99317293580305,8.876334392749834,58.52419777486837,-1.5926407681848378,0.8713704899003472,1.0
71642c7d,4648,10.446147849368103,9.11928183318817,1.0552466621073322,22.32927393162508,9.227404365840613,11.883126082256979,-1.21874348352749,0.7102506008291587,1.0
a79fd2e7,4404,10.427094219274089,8.354838359162793,-4.1739901159803825,42.810921702936824,10.7410166843102,32.383827483662735,0.31392246503611076,0.743507654073212,0.75
56b00794,6065,10.417164537550489,9.166707386656375,-7.8579009273371305,77.2885339836871,22.137928469110538,66.87136944613661,11.720763931560048,0.8493344457226917,0.75
373ef48b,3509,10.413456350327511,8.575525794486238,8.058302814389496,37.06305935816582,3.760332366648118,26.649603007838312,-6.653123983679393,0.7279455307279586,1.0
4121c517,3723,10.335626789493297,9.036155820893631,-3.8341588697149125,19.66735428485176,11.876952119887722,9.331727495358464,1.5413253303944252,0.7440742164766246,0.75
ae35f33a,4450,10.309130986840806,7.290340722103726,6.072482574052459,25.023327120064334,5.443376025579001,14.714196133223528,-4.865754961261805,0.7015650301447409,1.0
beda8696,5912,10.2242625033876,7.9365090807185315,-5.960288955732921,35.83384007515807,9.164035105531566,25.609577571770473,-1.0602273978560337,0.8640259921368529,1.0
084d66f9,3885,10.153554363672432,7.723995363104747,-4.056085997529078,10.693040191903986,9.949853336096385,0.5394858282315536,-0.2037010275760469,0.651770342571133,1.0
46dfcfca,3606,10.141280312856122,8.356154597899776,-8.0827230371776,41.87952887897486,19.266788072235435,31.738248566118738,9.125507759379314,0.792937489401479,0.75
722cf0d8,5143,10.120238666045582,8.657027443531321,4.3877220365777445,27.012080351689757,11.573817677869433,16.891841685644174,1.4535790118238516,0.760911413889386,0.75
d085e611,6191,10.085599752166635,7.903873546177476,-2.013931158551484,217.6052687190005,10.085599752166635,207.51966896683385,0.0,1.0,1.0
b0f53bf4,2755,10.065729005916923,8.155676366945087,8.155676366945087,9.231328022549082,10.532668706337567,-0.834400983367841,0.46693970042064414,0.6558327712050548,0.0
f8662c22,5429,10.06139717992341,8.155903650340102,-2.3728567076471743,21.816075449721808,12.389938937777133,11.754678269798397,2.3285417578537224,0.6769819540996656,0.75
481de5fc,5952,10.046900866584194,8.714066507862096,6.975660822610101,24.84955492643491,14.165746351253235,14.802654059850715,4.118845484669041,0.8126158884491976,0.75
cad13e8f,4848,10.046490827216493,9.628064847725215,9.603530118817355,13.483257090788541,16.85994860996631,3.436766263572048,6.813457782749817,0.7306499530355746,0.5
5f75f796,5562,10.020130773192962,8.991993372041128,8.455946003833194,55.776125482455,7.980214108045362,45.75599470926204,-2.0399166651476,0.7361066611640313,1.0
87aa3730,5607,10.018699728207192,7.677858505375048,7.568216507415734,9.116484132166912,10.390877196319632,-0.9022155960402802,0.3721774681124401,0.7449277650145194,0.0
efde6ac3,4559,10.011728455550978,7.291059885839721,7.238203201484268,149.72245960573275,10.011728455550978,139.71073115018177,0.0,1.0,1.0
fb3848a1,5919,9.97675724933001,8.511832147504595,-7.887074923363105,9.958923975567506,10.010664919675348,-0.017833273762503765,0.03390767034533759,0.7295880757818376,0.25
